env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 2.0000
NumCells_XYZ 100 100 20
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 2.9286 0.8571 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
38 54 13 4627 0 0 0
38 54 14 4779 0 0 0
38 54 15 5172 0 0 0
38 54 16 5546 0 0 0
38 54 17 5673 0 0 0
38 54 18 5379 0 0 0
38 54 19 4618 0 0 0
38 55 0 2487 0 0 0
38 55 1 3119 0 0 0
38 55 2 3633 0 0 0
38 55 3 4102 0 0 0
38 55 4 4630 0 0 0
38 55 5 5367 0 0 0
38 55 6 6439 0 0 0
38 55 7 7799 0 0 0
38 55 8 9104 0 0 0
38 55 9 9754 0 0 0
38 55 10 9376 0 0 0
38 55 11 8197 0 0 0
38 55 12 6931 0 0 0
38 55 13 6182 0 0 0
38 55 14 6090 0 0 0
38 55 15 6412 0 0 0
38 55 16 6797 0 0 0
38 55 17 6933 0 0 0
38 55 18 6579 0 0 0
38 55 19 5660 0 0 0
38 56 0 4329 0 0 0
38 56 1 5362 0 0 0
38 56 2 6103 0 0 0
38 56 3 6643 0 0 0
38 56 4 7149 0 0 0
38 56 5 7915 0 0 0
38 56 6 9254 0 0 0
38 56 7 11174 0 0 0
38 56 8 13127 0 0 0
38 56 9 14122 0 0 0
38 56 10 13500 0 0 0
38 56 11 11567 0 0 0
38 56 12 9392 0 0 0
38 56 13 7910 0 0 0
38 56 14 7377 0 0 0
38 56 15 7495 0 0 0
38 56 16 7793 0 0 0
38 56 17 7869 0 0 0
38 56 18 7438 0 0 0
38 56 19 6411 0 0 0
38 57 0 7042 0 0 0
38 57 1 8637 0 0 0
38 57 2 9684 0 0 0
38 57 3 10314 0 0 0
38 57 4 10740 0 0 0
38 57 5 11421 0 0 0
38 57 6 12977 0 0 0
38 57 7 15553 0 0 0
38 57 8 18326 0 0 0
38 57 9 19730 0 0 0
38 57 10 18704 0 0 0
38 57 11 15693 0 0 0
38 57 12 12269 0 0 0
38 57 13 9798 0 0 0
38 57 14 8670 0 0 0
38 57 15 8489 0 0 0
38 57 16 8626 0 0 0
38 57 17 8583 0 0 0
38 57 18 8050 0 0 0
38 57 19 6943 0 0 0
38 58 0 10385 0 0 0
38 58 1 12549 0 0 0
38 58 2 13824 0 0 0
38 58 3 14482 0 0 0
38 58 4 14847 0 0 0
38 58 5 15533 0 0 0
38 58 6 17440 0 0 0
38 58 7 20829 0 0 0
38 58 8 24532 0 0 0
38 58 9 26317 0 0 0
38 58 10 24684 0 0 0
38 58 11 20306 0 0 0
38 58 12 15393 0 0 0
38 58 13 11814 0 0 0
38 58 14 10075 0 0 0
38 58 15 9637 0 0 0
38 58 16 9654 0 0 0
38 58 17 9498 0 0 0
38 58 18 8834 0 0 0
38 58 19 7595 0 0 0
38 59 0 13628 0 0 0
38 59 1 16120 0 0 0
38 59 2 17307 0 0 0
38 59 3 17792 0 0 0
38 59 4 18201 0 0 0
38 59 5 19272 0 0 0
38 59 6 21929 0 0 0
38 59 7 26336 0 0 0
38 59 8 30965 0 0 0
38 59 9 33016 0 0 0
38 59 10 30652 0 0 0
38 59 11 24837 0 0 0
38 59 12 18457 0 0 0
38 59 13 13879 0 0 0
38 59 14 11688 0 0 0
38 59 15 11160 0 0 0
38 59 16 11198 0 0 0
38 59 17 10994 0 0 0
38 59 18 10164 0 0 0
38 59 19 8677 0 0 0
38 60 0 15761 0 0 0
38 60 1 18234 0 0 0
38 60 2 19041 0 0 0
38 60 3 19233 0 0 0
38 60 4 19864 0 0 0
38 60 5 21724 0 0 0
38 60 6 25441 0 0 0
38 60 7 30867 0 0 0
38 60 8 36200 0 0 0
38 60 9 38352 0 0 0
38 60 10 35346 0 0 0
38 60 11 28420 0 0 0
38 60 12 20995 0 0 0
38 60 13 15796 0 0 0
38 60 14 13443 0 0 0
38 60 15 13047 0 0 0
38 60 16 13284 0 0 0
38 60 17 13144 0 0 0
38 60 18 12153 0 0 0
38 60 19 10309 0 0 0
38 61 0 15964 0 0 0
38 61 1 18206 0 0 0
38 61 2 18700 0 0 0
38 61 3 18795 0 0 0
38 61 4 19835 0 0 0
38 61 5 22530 0 0 0
38 61 6 27077 0 0 0
38 61 7 33015 0 0 0
38 61 8 38506 0 0 0
38 61 9 40551 0 0 0
38 61 10 37277 0 0 0
38 61 11 30056 0 0 0
38 61 12 22450 0 0 0
38 61 13 17267 0 0 0
38 61 14 15124 0 0 0
38 61 15 15082 0 0 0
38 61 16 15698 0 0 0
38 61 17 15770 0 0 0
38 61 18 14688 0 0 0
38 61 19 12449 0 0 0
38 62 0 14162 0 0 0
38 62 1 16130 0 0 0
38 62 2 16625 0 0 0
38 62 3 16964 0 0 0
38 62 4 18449 0 0 0
38 62 5 21597 0 0 0
38 62 6 26264 0 0 0
38 62 7 31844 0 0 0
38 62 8 36730 0 0 0
38 62 9 38429 0 0 0
38 62 10 35440 0 0 0
38 62 11 29025 0 0 0
38 62 12 22332 0 0 0
38 62 13 17905 0 0 0
38 62 14 16369 0 0 0
38 62 15 16894 0 0 0
38 62 16 18054 0 0 0
38 62 17 18510 0 0 0
38 62 18 17484 0 0 0
38 62 19 14911 0 0 0
38 63 0 11113 0 0 0
38 63 1 12798 0 0 0
38 63 2 13474 0 0 0
38 63 3 14164 0 0 0
38 63 4 15878 0 0 0
38 63 5 18931 0 0 0
38 63 6 23030 0 0 0
38 63 7 27577 0 0 0
38 63 8 31336 0 0 0
38 63 9 32570 0 0 0
38 63 10 30311 0 0 0
38 63 11 25516 0 0 0
38 63 12 20518 0 0 0
38 63 13 17373 0 0 0
38 63 14 16724 0 0 0
38 63 15 17955 0 0 0
38 63 16 19759 0 0 0
38 63 17 20739 0 0 0
38 63 18 19962 0 0 0
38 63 19 17233 0 0 0
38 64 0 7825 0 0 0
38 64 1 9180 0 0 0
38 64 2 9957 0 0 0
38 64 3 10826 0 0 0
38 64 4 12450 0 0 0
38 64 5 15004 0 0 0
38 64 6 18198 0 0 0
38 64 7 21530 0 0 0
38 64 8 24145 0 0 0
38 64 9 25010 0 0 0
38 64 10 23609 0 0 0
38 64 11 20557 0 0 0
38 64 12 17366 0 0 0
38 64 13 15591 0 0 0
38 64 14 15860 0 0 0
38 64 15 17760 0 0 0
38 64 16 20150 0 0 0
38 64 17 21674 0 0 0
38 64 18 21299 0 0 0
38 64 19 18678 0 0 0
38 65 0 4980 0 0 0
38 65 1 5970 0 0 0
38 65 2 6687 0 0 0
38 65 3 7520 0 0 0
38 65 4 8861 0 0 0
38 65 5 10795 0 0 0
38 65 6 13093 0 0 0
38 65 7 15378 0 0 0
38 65 8 17115 0 0 0
38 65 9 17748 0 0 0
38 65 10 17024 0 0 0
38 65 11 15308 0 0 0
38 65 12 13544 0 0 0
38 65 13 12871 0 0 0
38 65 14 13838 0 0 0
38 65 15 16166 0 0 0
38 65 16 18902 0 0 0
38 65 17 20816 0 0 0
38 65 18 20864 0 0 0
38 65 19 18589 0 0 0
38 66 0 2868 0 0 0
38 66 1 3530 0 0 0
38 66 2 4100 0 0 0
38 66 3 4790 0 0 0
38 66 4 5818 0 0 0
38 66 5 7216 0 0 0
38 66 6 8815 0 0 0
38 66 7 10340 0 0 0
38 66 8 11465 0 0 0
38 66 9 11897 0 0 0
38 66 10 11526 0 0 0
38 66 11 10618 0 0 0
38 66 12 9781 0 0 0
38 66 13 9819 0 0 0
38 66 14 11147 0 0 0
38 66 15 13574 0 0 0
38 66 16 16335 0 0 0
38 66 17 18374 0 0 0
38 66 18 18727 0 0 0
38 66 19 16912 0 0 0
38 67 0 1509 0 0 0
38 67 1 1930 0 0 0
38 67 2 2351 0 0 0
38 67 3 2879 0 0 0
38 67 4 3631 0 0 0
38 67 5 4622 0 0 0
38 67 6 5736 0 0 0
38 67 7 6767 0 0 0
38 67 8 7487 0 0 0
38 67 9 7722 0 0 0
38 67 10 7459 0 0 0
38 67 11 6949 0 0 0
38 67 12 6617 0 0 0
38 67 13 6999 0 0 0
38 67 14 8378 0 0 0
38 67 15 10619 0 0 0
38 67 16 13134 0 0 0
38 67 17 15054 0 0 0
38 67 18 15544 0 0 0
38 67 19 14183 0 0 0
38 68 0 754 0 0 0
38 68 1 1021 0 0 0
38 68 2 1320 0 0 0
38 68 3 1695 0 0 0
38 68 4 2211 0 0 0
38 68 5 2883 0 0 0
38 68 6 3647 0 0 0
38 68 7 4354 0 0 0
38 68 8 4825 0 0 0
38 68 9 4929 0 0 0
38 68 10 4691 0 0 0
38 68 11 4358 0 0 0
38 68 12 4251 0 0 0
38 68 13 4725 0 0 0
38 68 14 5958 0 0 0
38 68 15 7855 0 0 0
38 68 16 9976 0 0 0
38 68 17 11628 0 0 0
38 68 18 12131 0 0 0
38 68 19 11150 0 0 0
38 69 0 378 0 0 0
38 69 1 547 0 0 0
38 69 2 745 0 0 0
38 69 3 988 0 0 0
38 69 4 1310 0 0 0
38 69 5 1729 0 0 0
38 69 6 2223 0 0 0
38 69 7 2702 0 0 0
38 69 8 3027 0 0 0
38 69 9 3083 0 0 0
38 69 10 2889 0 0 0
38 69 11 2655 0 0 0
38 69 12 2637 0 0 0
38 69 13 3078 0 0 0
38 69 14 4089 0 0 0
38 69 15 5599 0 0 0
38 69 16 7288 0 0 0
38 69 17 8625 0 0 0
38 69 18 9073 0 0 0
38 69 19 8384 0 0 0
38 70 0 194 0 0 0
38 70 1 295 0 0 0
38 70 2 416 0 0 0
38 70 3 556 0 0 0
38 70 4 734 0 0 0
38 70 5 966 0 0 0
38 70 6 1252 0 0 0
38 70 7 1550 0 0 0
38 70 8 1769 0 0 0
38 70 9 1821 0 0 0
38 70 10 1705 0 0 0
38 70 11 1571 0 0 0
38 70 12 1611 0 0 0
38 70 13 1991 0 0 0
38 70 14 2782 0 0 0
38 70 15 3936 0 0 0
38 70 16 5225 0 0 0
38 70 17 6255 0 0 0
38 70 18 6621 0 0 0
38 70 19 6143 0 0 0
38 71 0 97 0 0 0
38 71 1 153 0 0 0
38 71 2 219 0 0 0
38 71 3 292 0 0 0
38 71 4 380 0 0 0
38 71 5 494 0 0 0
38 71 6 640 0 0 0
38 71 7 804 0 0 0
38 71 8 937 0 0 0
38 71 9 987 0 0 0
38 71 10 949 0 0 0
38 71 11 916 0 0 0
38 71 12 1009 0 0 0
38 71 13 1336 0 0 0
38 71 14 1947 0 0 0
38 71 15 2810 0 0 0
38 71 16 3765 0 0 0
38 71 17 4529 0 0 0
38 71 18 4807 0 0 0
38 71 19 4472 0 0 0
38 72 0 49 0 0 0
38 72 1 76 0 0 0
38 72 2 108 0 0 0
38 72 3 143 0 0 0
38 72 4 184 0 0 0
38 72 5 236 0 0 0
38 72 6 303 0 0 0
38 72 7 384 0 0 0
38 72 8 456 0 0 0
38 72 9 500 0 0 0
38 72 10 517 0 0 0
38 72 11 558 0 0 0
38 72 12 692 0 0 0
38 72 13 987 0 0 0
38 72 14 1473 0 0 0
38 72 15 2127 0 0 0
38 72 16 2833 0 0 0
38 72 17 3389 0 0 0
38 72 18 3585 0 0 0
38 72 19 3334 0 0 0
38 73 0 22 0 0 0
38 73 1 34 0 0 0
38 73 2 47 0 0 0
38 73 3 63 0 0 0
38 73 4 80 0 0 0
38 73 5 103 0 0 0
38 73 6 134 0 0 0
38 73 7 173 0 0 0
38 73 8 215 0 0 0
38 73 9 257 0 0 0
38 73 10 304 0 0 0
38 73 11 388 0 0 0
38 73 12 550 0 0 0
38 73 13 830 0 0 0
38 73 14 1246 0 0 0
38 73 15 1772 0 0 0
38 73 16 2313 0 0 0
38 73 17 2720 0 0 0
38 73 18 2845 0 0 0
38 73 19 2632 0 0 0
38 74 0 10 0 0 0
38 74 1 14 0 0 0
38 74 2 20 0 0 0
38 74 3 26 0 0 0
38 74 4 34 0 0 0
38 74 5 45 0 0 0
38 74 6 61 0 0 0
38 74 7 83 0 0 0
38 74 8 115 0 0 0
38 74 9 159 0 0 0
38 74 10 224 0 0 0
38 74 11 334 0 0 0
38 74 12 515 0 0 0
38 74 13 794 0 0 0
38 74 14 1175 0 0 0
38 74 15 1626 0 0 0
38 74 16 2063 0 0 0
38 74 17 2368 0 0 0
38 74 18 2435 0 0 0
38 74 19 2232 0 0 0
38 75 0 4 0 0 0
38 75 1 6 0 0 0
38 75 2 8 0 0 0
38 75 3 11 0 0 0
38 75 4 15 0 0 0
38 75 5 22 0 0 0
38 75 6 34 0 0 0
38 75 7 53 0 0 0
38 75 8 87 0 0 0
38 75 9 140 0 0 0
38 75 10 223 0 0 0
38 75 11 353 0 0 0
38 75 12 552 0 0 0
38 75 13 835 0 0 0
38 75 14 1199 0 0 0
38 75 15 1606 0 0 0
38 75 16 1978 0 0 0
38 75 17 2216 0 0 0
38 75 18 2241 0 0 0
38 75 19 2037 0 0 0
38 76 0 1 0 0 0
38 76 1 2 0 0 0
38 76 2 2 0 0 0
38 76 3 4 0 0 0
38 76 4 8 0 0 0
38 76 5 15 0 0 0
38 76 6 29 0 0 0
38 76 7 54 0 0 0
38 76 8 98 0 0 0
38 76 9 168 0 0 0
38 76 10 273 0 0 0
38 76 11 424 0 0 0
38 76 12 638 0 0 0
38 76 13 923 0 0 0
38 76 14 1271 0 0 0
38 76 15 1644 0 0 0
38 76 16 1970 0 0 0
38 76 17 2164 0 0 0
38 76 18 2162 0 0 0
38 76 19 1955 9018 2969 3665
38 77 0 0 0 0 0
38 77 1 0 0 0 0
38 77 2 0 0 0 0
38 77 3 2 0 0 0
38 77 4 6 0 0 0
38 77 5 17 0 0 0
38 77 6 36 0 0 0
38 77 7 72 0 0 0
38 77 8 133 0 0 0
38 77 9 227 0 0 0
38 77 10 359 0 0 0
38 77 11 534 0 0 0
38 77 12 761 0 0 0
38 77 13 1043 0 0 0
38 77 14 1369 0 0 0
38 77 15 1706 0 0 0
38 77 16 1992 0 0 0
38 77 17 2154 0 0 0
38 77 18 2136 0 0 0
38 77 19 1932 0 0 0
38 78 0 0 0 0 0
38 78 1 0 0 0 0
38 78 2 0 0 0 0
38 78 3 3 0 0 0
38 78 4 8 0 0 0
38 78 5 23 0 0 0
38 78 6 50 0 0 0
38 78 7 99 0 0 0
38 78 8 181 0 0 0
38 78 9 302 0 0 0
38 78 10 464 0 0 0
38 78 11 663 0 0 0
38 78 12 899 0 0 0
38 78 13 1169 0 0 0
38 78 14 1466 0 0 0
38 78 15 1762 0 0 0
38 78 16 2010 0 0 0
38 78 17 2147 0 0 0
38 78 18 2122 0 0 0
38 78 19 1924 5581 4580 3110
38 79 0 0 0 0 0
38 79 1 0 0 0 0
38 79 2 0 0 0 0
38 79 3 3 0 0 0
38 79 4 10 0 0 0
38 79 5 29 0 0 0
38 79 6 64 0 0 0
38 79 7 126 0 0 0
38 79 8 227 0 0 0
38 79 9 373 0 0 0
38 79 10 561 0 0 0
38 79 11 778 0 0 0
38 79 12 1016 0 0 0
38 79 13 1269 0 0 0
38 79 14 1530 0 0 0
38 79 15 1784 0 0 0
38 79 16 1995 0 0 0
38 79 17 2109 0 0 0
38 79 18 2081 0 0 0
38 79 19 1893 0 0 0
38 80 3 4 0 0 0
38 80 4 12 0 0 0
38 80 5 33 0 0 0
38 80 6 73 0 0 0
38 80 7 144 0 0 0
38 80 8 257 0 0 0
38 80 9 418 0 0 0
38 80 10 621 0 0 0
38 80 11 844 0 0 0
38 80 12 1076 0 0 0
38 80 13 1305 0 0 0
38 80 14 1529 0 0 0
38 80 15 1740 0 0 0
38 80 16 1914 0 0 0
38 80 17 2008 0 0 0
38 80 18 1977 -12 3106 2615
38 80 19 1803 5666 6357 4215
38 81 3 4 0 0 0
38 81 4 12 0 0 0
38 81 5 34 0 0 0
38 81 6 74 0 0 0
38 81 7 146 0 0 0
38 81 8 260 0 0 0
38 81 9 420 0 0 0
38 81 10 619 0 0 0
38 81 11 832 0 0 0
38 81 12 1044 0 0 0
38 81 13 1244 0 0 0
38 81 14 1430 0 0 0
38 81 15 1600 0 0 0
38 81 16 1740 0 0 0
38 81 17 1814 0 0 0
38 81 18 1784 -2152 1297 1830
38 81 19 1629 3830 5858 3826
38 82 0 0 -1217 1282 -65
38 82 1 0 -802 1531 126
38 82 16 0 -2663 775 2216
38 82 17 0 -2501 600 1675
38 82 18 0 -2415 111 1472
38 82 19 0 4172 6060 3238
38 83 0 0 -1461 217 -42
38 83 1 0 -1215 249 40
38 83 16 0 -2646 285 2147
38 83 17 0 -2663 117 1716
38 83 18 0 -1964 -97 1459
38 83 19 0 6804 831 -2730
38 84 0 14 0 0 0
38 84 1 20 0 0 0
38 84 2 28 0 0 0
38 84 3 38 0 0 0
38 84 4 50 0 0 0
38 84 5 60 0 0 0
38 84 6 66 0 0 0
38 84 7 66 0 0 0
38 84 8 61 0 0 0
38 84 9 51 0 0 0
38 84 10 41 0 0 0
38 84 11 34 0 0 0
38 84 12 31 0 0 0
38 84 13 33 0 0 0
38 84 14 38 0 0 0
38 84 15 45 0 0 0
38 84 16 50 0 0 0
38 84 17 50 0 0 0
38 84 18 46 0 0 0
38 84 19 38 0 0 0
38 85 0 25 97082 1594 -2396
38 85 1 36 100114 -4213 -3593
38 85 2 50 98680 -1555 591
38 85 3 67 96300 1157 -1562
38 85 4 86 0 0 0
38 85 5 102 0 0 0
38 85 6 112 0 0 0
38 85 7 112 0 0 0
38 85 8 103 0 0 0
38 85 9 87 0 0 0
38 85 10 70 0 0 0
38 85 11 58 0 0 0
38 85 12 53 0 0 0
38 85 13 56 0 0 0
38 85 14 66 0 0 0
38 85 15 77 0 0 0
38 85 16 84 78730 -31 -12051
38 85 17 84 82785 -6808 -2482
38 85 18 76 76820 -5248 -4250
38 85 19 63 98528 -1690 2894
38 86 0 42 100531 7396 -1223
38 86 1 58 97578 -4736 -1682
38 86 2 79 0 0 0
38 86 3 105 0 0 0
38 86 4 133 0 0 0
38 86 5 157 0 0 0
38 86 6 171 0 0 0
38 86 7 171 0 0 0
38 86 8 157 0 0 0
38 86 9 134 0 0 0
38 86 10 109 0 0 0
38 86 11 91 0 0 0
38 86 12 84 0 0 0
38 86 13 90 0 0 0
38 86 14 105 0 0 0
38 86 15 121 0 0 0
38 86 16 132 0 0 0
38 86 17 131 0 0 0
38 86 18 119 78739 1018 14992
38 86 19 97 62916 -6586 6243
38 87 0 62 87374 2966 4490
38 87 1 84 85899 -2553 -4940
38 87 2 112 0 0 0
38 87 3 147 0 0 0
38 87 4 184 0 0 0
38 87 5 216 0 0 0
38 87 6 235 0 0 0
38 87 7 236 0 0 0
38 87 8 218 0 0 0
38 87 9 187 0 0 0
38 87 10 154 0 0 0
38 87 11 130 0 0 0
38 87 12 122 0 0 0
38 87 13 132 0 0 0
38 87 14 154 0 0 0
38 87 15 178 0 0 0
38 87 16 193 0 0 0
38 87 17 192 0 0 0
38 87 18 174 73159 625 21015
38 87 19 142 48492 4462 8997
38 88 0 83 0 0 0
38 88 1 109 0 0 0
38 88 2 143 0 0 0
38 88 3 184 0 0 0
38 88 4 229 0 0 0
38 88 5 269 0 0 0
38 88 6 292 0 0 0
38 88 7 293 0 0 0
38 88 8 272 0 0 0
38 88 9 236 0 0 0
38 88 10 197 0 0 0
38 88 11 170 0 0 0
38 88 12 164 0 0 0
38 88 13 180 0 0 0
38 88 14 213 0 0 0
38 88 15 247 0 0 0
38 88 16 268 0 0 0
38 88 17 267 0 0 0
38 88 18 241 0 0 0
38 88 19 197 0 0 0
38 89 0 99 0 0 0
38 89 1 127 0 0 0
38 89 2 164 0 0 0
38 89 3 208 0 0 0
38 89 4 257 0 0 0
38 89 5 301 0 0 0
38 89 6 328 0 0 0
38 89 7 331 0 0 0
38 89 8 310 0 0 0
38 89 9 271 0 0 0
38 89 10 230 0 0 0
38 89 11 204 0 0 0
38 89 12 203 0 0 0
38 89 13 230 0 0 0
38 89 14 275 0 0 0
38 89 15 321 0 0 0
38 89 16 350 0 0 0
38 89 17 349 0 0 0
38 89 18 316 0 0 0
38 89 19 259 0 0 0
38 90 0 106 0 0 0
38 90 1 133 0 0 0
38 90 2 168 0 0 0
38 90 3 212 0 0 0
38 90 4 260 0 0 0
38 90 5 304 0 0 0
38 90 6 333 0 0 0
38 90 7 338 0 0 0
38 90 8 320 0 0 0
38 90 9 284 0 0 0
38 90 10 247 0 0 0
38 90 11 226 0 0 0
38 90 12 234 0 0 0
38 90 13 273 0 0 0
38 90 14 333 0 0 0
38 90 15 393 0 0 0
38 90 16 431 0 0 0
38 90 17 432 0 0 0
38 90 18 392 0 0 0
38 90 19 322 0 0 0
38 91 0 101 0 0 0
38 91 1 125 0 0 0
38 91 2 156 0 0 0
38 91 3 194 0 0 0
38 91 4 238 0 0 0
38 91 5 279 0 0 0
38 91 6 306 0 0 0
38 91 7 314 0 0 0
38 91 8 301 0 0 0
38 91 9 271 0 0 0
38 91 10 242 0 0 0
38 91 11 231 0 0 0
38 91 12 251 0 0 0
38 91 13 303 0 0 0
38 91 14 377 0 0 0
38 91 15 449 0 0 0
38 91 16 496 0 0 0
38 91 17 499 0 0 0
38 91 18 455 0 0 0
38 91 19 375 0 0 0
38 92 0 86 0 0 0
38 92 1 105 0 0 0
38 92 2 130 0 0 0
38 92 3 161 0 0 0
38 92 4 197 0 0 0
38 92 5 231 0 0 0
38 92 6 256 0 0 0
38 92 7 265 0 0 0
38 92 8 257 0 0 0
38 92 9 237 0 0 0
38 92 10 218 0 0 0
38 92 11 219 0 0 0
38 92 12 249 0 0 0
38 92 13 312 0 0 0
38 92 14 396 0 0 0
38 92 15 477 0 0 0
38 92 16 530 0 0 0
38 92 17 536 0 0 0
38 92 18 490 0 0 0
38 92 19 405 0 0 0
38 93 0 65 0 0 0
38 93 1 80 0 0 0
38 93 2 97 0 0 0
38 93 3 120 0 0 0
38 93 4 148 0 0 0
38 93 5 175 0 0 0
38 93 6 194 0 0 0
38 93 7 204 0 0 0
38 93 8 200 0 0 0
38 93 9 188 0 0 0
38 93 10 181 0 0 0
38 93 11 191 0 0 0
38 93 12 229 0 0 0
38 93 13 297 0 0 0
38 93 14 383 0 0 0
38 93 15 466 0 0 0
38 93 16 521 0 0 0
38 93 17 529 0 0 0
38 93 18 485 0 0 0
38 93 19 402 0 0 0
38 94 0 44 0 0 0
38 94 1 54 0 0 0
38 94 2 66 0 0 0
38 94 3 82 0 0 0
38 94 4 101 0 0 0
38 94 5 120 0 0 0
38 94 6 134 0 0 0
38 94 7 142 0 0 0
38 94 8 142 0 0 0
38 94 9 137 0 0 0
38 94 10 137 0 0 0
38 94 11 153 0 0 0
38 94 12 194 0 0 0
38 94 13 259 0 0 0
38 94 14 340 0 0 0
38 94 15 417 0 0 0
38 94 16 469 0 0 0
38 94 17 477 0 0 0
38 94 18 439 0 0 0
38 94 19 365 0 0 0
38 95 0 27 0 0 0
38 95 1 33 0 0 0
38 95 2 40 0 0 0
38 95 3 50 0 0 0
38 95 4 62 0 0 0
38 95 5 75 0 0 0
38 95 6 84 0 0 0
38 95 7 90 0 0 0
38 95 8 92 0 0 0
38 95 9 91 0 0 0
38 95 10 96 0 0 0
38 95 11 113 0 0 0
38 95 12 150 0 0 0
38 95 13 207 0 0 0
38 95 14 275 0 0 0
38 95 15 340 0 0 0
38 95 16 383 0 0 0
38 95 17 392 0 0 0
38 95 18 361 0 0 0
38 95 19 301 0 0 0
38 96 0 14 0 0 0
38 96 1 18 0 0 0
38 96 2 22 0 0 0
38 96 3 28 0 0 0
38 96 4 35 0 0 0
38 96 5 42 0 0 0
38 96 6 48 0 0 0
38 96 7 52 0 0 0
38 96 8 54 0 0 0
38 96 9 55 0 0 0
38 96 10 61 0 0 0
38 96 11 77 0 0 0
38 96 12 106 0 0 0
38 96 13 150 0 0 0
38 96 14 202 0 0 0
38 96 15 251 0 0 0
38 96 16 284 0 0 0
38 96 17 291 0 0 0
38 96 18 269 0 0 0
38 96 19 225 0 0 0
38 97 0 0 -173975 -11890 -4111
38 99 0 0 -182397 -1954 -2888
38 99 2 0 -177543 377 -4201
38 99 4 0 -172493 2746 3821
39 0 0 0 -83460 10540 -2739
39 0 1 0 -66882 -4736 -10939
39 0 2 0 -64471 -6452 -10462
39 0 4 0 -69905 -7777 -6877
39 0 6 0 -72867 -7651 -2709
39 0 8 0 -74988 -8639 1066
39 0 11 0 -74719 -8074 6333
39 0 13 0 -72715 -6011 7067
39 0 15 0 -71335 224 10169
39 0 17 0 -77899 -6063 -9292
39 0 18 0 -100921 -9653 -5503
39 0 19 0 -146939 -7000 4726
39 1 0 0 -39643 13785 258
39 1 1 0 -54196 376 -10350
39 1 18 0 -77025 -7649 5037
39 1 19 0 -93066 -11614 -1115
39 2 0 0 -36819 16880 -2506
39 2 2 0 -56004 4639 -3220
39 2 4 0 -63594 1145 -3192
39 2 6 0 -65793 1904 -101
39 2 8 0 -66498 2856 1903
39 2 11 0 -66003 3890 4765
39 2 13 0 -64729 3812 7025
39 2 15 0 -61080 10319 8340
39 2 17 0 -57437 9320 10819
39 2 19 0 -72808 -4856 8613
39 3 0 174 0 0 0
39 3 1 201 0 0 0
39 3 2 200 0 0 0
39 3 3 166 0 0 0
39 3 4 117 0 0 0
39 3 5 70 0 0 0
39 3 6 37 0 0 0
39 3 7 18 0 0 0
39 3 8 8 0 0 0
39 3 9 5 0 0 0
39 3 10 7 0 0 0
39 3 11 16 0 0 0
39 3 12 28 0 0 0
39 3 13 40 0 0 0
39 3 14 42 0 0 0
39 3 15 34 0 0 0
39 3 16 21 0 0 0
39 3 17 10 0 0 0
39 3 18 3 0 0 0
39 3 19 0 0 0 0
39 4 0 199 -35212 24515 -551
39 4 1 235 0 0 0
39 4 2 234 -56662 13910 2023
39 4 3 194 0 0 0
39 4 4 133 -64850 9555 -763
39 4 5 78 0 0 0
39 4 6 40 -67413 9693 853
39 4 7 19 0 0 0
39 4 8 9 -68791 9669 2301
39 4 9 7 0 0 0
39 4 10 14 0 0 0
39 4 11 29 -68758 10304 5392
39 4 12 53 0 0 0
39 4 13 74 -67187 11973 7138
39 4 14 79 0 0 0
39 4 15 64 -63591 14985 8344
39 4 16 39 0 0 0
39 4 17 18 -57622 16903 12621
39 4 18 6 0 0 0
39 4 19 1 -60688 10407 14390
39 5 0 195 0 0 0
39 5 1 231 0 0 0
39 5 2 230 0 0 0
39 5 3 190 0 0 0
39 5 4 129 0 0 0
39 5 5 74 0 0 0
39 5 6 38 0 0 0
39 5 7 18 0 0 0
39 5 8 10 0 0 0
39 5 9 10 0 0 0
39 5 10 20 0 0 0
39 5 11 42 0 0 0
39 5 12 76 0 0 0
39 5 13 105 0 0 0
39 5 14 111 0 0 0
39 5 15 90 0 0 0
39 5 16 56 0 0 0
39 5 17 26 0 0 0
39 5 18 9 0 0 0
39 5 19 2 0 0 0
39 6 0 161 -31072 32620 2138
39 6 1 189 0 0 0
39 6 2 188 -49266 24118 5352
39 6 3 154 0 0 0
39 6 4 105 -55977 20358 1571
39 6 5 60 0 0 0
39 6 6 31 -58806 20176 2461
39 6 7 15 0 0 0
39 6 8 10 -60244 20354 3644
39 6 9 12 0 0 0
39 6 10 23 0 0 0
39 6 11 48 -59982 21043 5853
39 6 12 84 0 0 0
39 6 13 115 -58035 22214 7783
39 6 14 121 0 0 0
39 6 15 98 -54670 24325 8458
39 6 16 60 0 0 0
39 6 17 28 -49431 26662 10940
39 6 18 10 0 0 0
39 6 19 2 -46428 23879 13488
39 7 0 114 0 0 0
39 7 1 131 0 0 0
39 7 2 128 0 0 0
39 7 3 104 0 0 0
39 7 4 71 0 0 0
39 7 5 42 0 0 0
39 7 6 23 0 0 0
39 7 7 13 0 0 0
